               name | period_in_days | planet_radius_in_earth_radii | planet_equilibrium_temperature |            rp_over_rs |          transit_depth | semimajor_axis_in_au
      Kepler-1166 b |     33.2406882 |                         1.69 |              551.0138928650348 |   0.01801596685286026 |  0.0003245750616433596 |  0.19534181695183095
      Kepler-1167 b |     1.00393374 |                         1.71 |             1541.3489457283968 |  0.020902785683484255 | 0.00043692644932967435 |  0.01813900438995358
      Kepler-1168 b |     55.8226539 |                          2.5 |             431.06900368221625 |  0.027950879444111384 |  0.0007812516616992483 |  0.27288591452184924
      Kepler-1169 b |     6.11009134 |                         0.94 |              1248.992847900151 |  0.007006353780657253 |  4.908899329973018e-05 |  0.07027055961433877
       Kepler-117 b |     18.7959228 |                        8.059 |              989.8911193563139 |    0.0458906913542551 |   0.002105955552971504 |               0.1445
       Kepler-117 c |      50.790391 |                       12.341 |              710.6116889269861 |   0.07027385804725923 |   0.004938415124846341 |               0.2804
      Kepler-1170 b |     9.98969327 |                         2.41 |              734.0564827995581 |  0.029071856819712062 |  0.0008451728589458388 |  0.08426860671529665
      Kepler-1171 b |     1.44259224 |                         2.56 |             2780.4305268013422 |  0.012035792026477666 | 0.00014486028970462335 | 0.029101528865392343
      Kepler-1172 b |     26.0204423 |                          3.2 |              618.4578739868361 |  0.032963194454538554 |  0.0010865721886477212 |  0.16713732258881636
      Kepler-1173 b |      0.7698536 |                         0.89 |              1834.194105997924 |  0.009950513082103653 |  9.901271059711595e-05 | 0.015632890855287556
      Kepler-1174 b |     6.89225223 |                         1.59 |             1089.3080789990795 |  0.014016291007397087 | 0.00019645641360404044 |  0.07181022214066414
      Kepler-1175 b |       37.94563 |                         2.99 |              527.9058677950655 |     0.031874402893522 |  0.0010159775598185638 |  0.21336494280210266
      Kepler-1176 b |     24.1738579 |                         2.45 |              702.4372209321062 |  0.022020908550282266 |  0.0004849204133798946 |  0.16416181681597156
      Kepler-1177 b |     106.247547 |                          1.9 |              410.7991371705526 |  0.017957719659350738 | 0.00032247969536383197 |  0.43606946994666795
      Kepler-1178 b |       31.80634 |                         1.07 |             487.95269455266794 |  0.013079520866273776 |  0.0001710738660912911 |  0.18237844525879796
      Kepler-1179 b |     2.68505749 |                         1.32 |             1197.6096294589067 |   0.01494026267175613 |  0.0002232114487010696 |  0.03567219800373214
       Kepler-118 b |       7.518496 |                         1.96 |              982.7096985115338 |  0.016485377410119566 |  0.0002717676683540805 |                0.073
       Kepler-118 c |       20.17202 |                         7.68 |              707.0939411294053 |   0.06459576454577462 |   0.004172612797253153 |                0.141
      Kepler-1180 b |     16.8601286 |                         1.99 |              859.7715263882342 |    0.0160035947638249 |  0.0002561150453647237 |  0.13242921456460457
      Kepler-1181 b |     4.89337519 |                         1.57 |             1392.7652467338191 |  0.011071988368107383 | 0.00012258892642350518 |  0.05943861480108046
      Kepler-1182 b |    11.17394617 |                         2.41 |              929.8253694845891 |  0.021042486840934443 |  0.0004427862524508992 |  0.09910218084762058
      Kepler-1183 b |     28.5057189 |                         2.82 |               647.250433050607 |   0.02611459136426794 |  0.0006819718821226978 |  0.18262310149766534
      Kepler-1184 b |     53.5991044 |                         2.68 |               561.211124251014 |  0.022962561744440814 |  0.0005272792418672568 |   0.2827716311735168
      Kepler-1185 b |    104.3518976 |                         1.33 |              386.5490277122577 |  0.014015277757125461 |  0.0001964280106093757 |   0.4279158374975667
      Kepler-1186 b |    16.07677615 |                         2.23 |              748.5392522125546 |    0.0219832164092482 |  0.0004832618036958394 |  0.12254856409708093
      Kepler-1187 b |    18.87064068 |                         2.61 |              799.8417558235044 |   0.02195246685735309 |  0.0004819108011231859 |  0.14143626114071542
      Kepler-1188 b |     17.1369543 |                         2.08 |              808.6181448036441 |  0.017989818860330707 |  0.0003236335826275104 |  0.13179570397690238
      Kepler-1189 b |     3.78858982 |                         1.77 |             1407.0225167037295 |  0.013988933250063194 |  0.0001956902534747236 |  0.04924480631008574
       Kepler-119 b |       2.422082 |                          3.6 |             1321.7186239083153 |  0.039290950532865146 |   0.001543778793776056 |                0.035
       Kepler-119 c |       4.125103 |                         0.92 |             1117.0561185500328 |  0.010041020691732206 | 0.00010082209653179431 |                0.049
      Kepler-1190 b |    10.45843441 |                         1.33 |              662.2200687446924 |  0.016935127289859932 |  0.0002867985363237586 |  0.08541156853630852
      Kepler-1191 b |     5.60014851 |                         1.51 |               952.730045461058 |  0.017090755026024057 | 0.00029209390735956655 |  0.05846200692857459
      Kepler-1192 b |     25.2034787 |                         2.36 |              597.2751576858893 |  0.026067731036262337 |  0.0006795266013789147 |  0.15998313072375783
      Kepler-1193 b |     2.83265213 |                         1.32 |             1563.0189313650367 |   0.01000133286291113 | 0.00010002665903474614 |  0.04019800156351244
      Kepler-1194 b |    16.22371307 |                         1.51 |              737.6218400447677 |  0.015047295185955963 |  0.0002264210924132935 |  0.12285999816009947
      Kepler-1195 b |     8.49642241 |                         2.08 |              743.0714045807105 |  0.026858039425282466 |  0.0007213542817700272 |  0.07370591677741067
      Kepler-1196 b |     66.1849031 |                         2.23 |             484.71013516150987 |  0.021076692021237967 |  0.0004442269465581162 |   0.3180648660076574
      Kepler-1197 b |     2.03231845 |                         1.25 |             1133.0675157235598 |   0.01591647301678565 | 0.00025333411329406567 |  0.02890416467261387
      Kepler-1198 b |      7.6847716 |                         1.47 |               925.336157643736 |   0.01497421781419194 | 0.00022422719914686322 |  0.07439024820844937
      Kepler-1199 b |     15.0447198 |                         1.15 |              898.6375914026363 |  0.009011172415657106 |  8.120122830469951e-05 |  0.11683323507550397
        Kepler-12 b |      4.4379629 |                       19.661 |             1483.5409150628875 |   0.12179044254474396 |   0.014832911895244579 |               0.0553
       Kepler-120 b |       6.312501 |                         2.15 |              613.1261451194048 |  0.037190490913183674 |  0.0013831326143635973 |                0.055
       Kepler-120 c |      12.794585 |                         1.53 |             484.71877789406244 |  0.026465791207986523 |  0.0007004381042647368 |                0.088
      Kepler-1200 b |     1.11854972 |                         1.06 |              1347.247462642336 |  0.013882802521612354 | 0.00019273220585408634 | 0.019074294523897584
      Kepler-1201 b |    15.18725932 |                         2.29 |              935.3592407620273 |  0.016931019812952374 | 0.00028665943190658583 |  0.12574380593598236
      Kepler-1202 b |     28.6851324 |                         2.94 |              666.6389900475587 |  0.025916915447639893 |  0.0006716865063201153 |  0.18520442667529843
      Kepler-1203 b |     0.58800076 |                         1.06 |             1420.9808581136504 |  0.015931084860866633 |   0.000253799464844134 | 0.011837126758656138
      Kepler-1204 b |     85.7350285 |                         3.05 |             459.85581139127083 |   0.02714763086979517 |  0.0007369938618426556 |   0.3842840165497408
      Kepler-1205 b |     1.07839035 |                         1.41 |             1627.5692510303595 |   0.01595891694483041 | 0.00025468703005199515 |  0.01941831190702953
      Kepler-1206 b |     1.21699766 |                         1.64 |              1415.265484415659 |   0.02004711609410186 | 0.00040188686369039775 |  0.02070892426423219
      Kepler-1207 b |    13.68237119 |                         1.62 |              868.2835951428864 |  0.014011301227757572 | 0.00019631656209496084 |   0.1141503504904447
      Kepler-1208 b |    11.08507637 |                         2.32 |              699.5227820516974 |  0.027986185818146048 |  0.0007832265966477989 |  0.09032129811186349
      Kepler-1209 b |      25.369116 |                         1.51 |              826.7571386348338 |  0.010031530123970645 |  0.0001006315966281305 |  0.18103934737353522
       Kepler-121 b |       3.177422 |                         2.34 |              1084.991449716491 |  0.030646941415634815 |  0.0009392350181333525 |                0.039
       Kepler-121 c |      41.008011 |                         2.27 |               461.032714515476 |   0.02973015256986796 |  0.0008838819718276265 |                0.216
      Kepler-1210 b |     8.07124073 |                          1.7 |                927.23789266723 |  0.016940663454387505 |  0.0002869860782748204 |  0.07713838350618556
      Kepler-1211 b |    11.01816836 |                         2.55 |              862.6553938102883 |  0.024870335709632724 |  0.0006185335983098327 |  0.09559409422553243
      Kepler-1212 b |    12.94130146 |                         2.14 |              937.6715683615166 |   0.01706024460818319 | 0.00029105194609104363 |   0.1113569292398408
      Kepler-1213 b |     5.34982412 |                         1.19 |              1283.266498601701 |   0.00901635311126079 |  8.129462342694213e-05 |  0.06253584206352608
      Kepler-1214 b |    18.82634264 |                         2.36 |              610.8529256640496 |   0.02704527095012217 |  0.0007314466807655223 |  0.13119521523036207
      Kepler-1215 b |     4.76703963 |                         1.22 |             1118.7451318642836 |  0.012026692385328615 | 0.00014464132973132128 | 0.054493088790748524
      Kepler-1216 b |     4.37034536 |                         1.39 |             1200.6235081428179 |   0.01300343362873394 |  0.0001690892861368887 |   0.0521382702432765
      Kepler-1217 b |     2.03232507 |                         1.99 |             1653.7982097137342 |   0.01689268336181517 |  0.0002853627511625471 | 0.032015856160753454
      Kepler-1218 b |     22.9221266 |                         1.44 |              754.4489910295155 |  0.012001599435493351 | 0.00014403838901003434 |  0.16101744894452957
      Kepler-1219 b |    16.10467749 |                         2.12 |             1088.7882522984407 |  0.010018517283637781 | 0.00010037068856254894 |  0.13444327228890182
       Kepler-122 b |       5.766193 |                         2.34 |             1273.7335869331037 |  0.017584310648315057 | 0.00030920798097644627 |                0.064
       Kepler-122 c |      12.465988 |                         5.87 |              980.5205723889267 |   0.04411106987419205 |  0.0019457864854458534 |                0.108
       Kepler-122 d |      21.587475 |                          2.2 |              818.4699495175842 |  0.016532257874484244 | 0.00027331555042844625 |                0.155
       Kepler-122 e |      37.993273 |                          2.6 |              676.3253395322803 |  0.019538122942572286 |  0.0003817382481190695 |                0.227
       Kepler-122 f |         56.268 |                         1.75 |               593.440175768941 |  0.013150659672885192 | 0.00017293984983204888 |  0.29483788448271736
      Kepler-1220 b |     7.42693741 |                         1.52 |             1026.9327450127955 |  0.014075949955208255 | 0.00019813236714152728 |  0.07449736147964404
      Kepler-1221 b |    12.00096042 |                         1.88 |              724.7414519413234 |   0.02101906134197176 |  0.0004418009396975716 |  0.09793053682723347
      Kepler-1222 b |     1.91694425 |                         0.79 |             1338.5762758181354 |  0.009053289851947678 |  8.196205714337881e-05 |  0.02849489968853574
      Kepler-1223 b |      16.301259 |                         1.22 |              595.0731009409212 |  0.014913098557807482 |  0.0002224005085948796 |  0.11680061858378166
      Kepler-1224 b |    13.32351601 |                         1.33 |              961.5845175478672 |  0.009994501351392746 |  9.989005726299142e-05 |  0.11622715747702102
      Kepler-1225 b |     7.01075434 |                         1.82 |             1181.9704931236233 |  0.014021476464669523 | 0.00019660180224928135 |   0.0746684316702981
      Kepler-1226 b |     17.2923453 |                         1.45 |              794.7366908123083 |  0.013032782611391541 | 0.00016985342259578972 |  0.13173576730408965
      Kepler-1227 b |     94.2887577 |                         2.29 |             426.37053025495305 |  0.022099436387432572 |  0.0004883850886421788 |  0.40132686812261226
      Kepler-1228 b |     0.57736958 |                         1.54 |             1879.1271216474722 |  0.019079119222715598 | 0.00036401279031459587 | 0.012491133459228265
      Kepler-1229 b |      86.828989 |                          1.4 |             233.10331398273817 |   0.02516675262889401 |  0.0006333654378839436 |  0.31249432262689286
       Kepler-123 b |      17.232366 |                         2.94 |              897.0107756556905 |  0.021391739734559913 |  0.0004576065288711494 |                0.135
       Kepler-123 c |      26.695074 |                         1.48 |              774.6851963442679 |  0.010768630886785263 | 0.00011596341117582555 |                0.181
      Kepler-1230 b |     9.95661537 |                         2.71 |              982.9744254120668 |  0.023004609000260856 |  0.0005292120352548828 |  0.09235154329980974
      Kepler-1231 b |    10.41725184 |                         1.42 |              910.4142096382628 |  0.013018401609889318 |  0.0001694787804763688 |  0.09365772743913435
      Kepler-1232 b |     26.7839183 |                         1.93 |              602.9368344709887 |   0.01988092665539356 | 0.00039525124467713814 |  0.17039090079049193
      Kepler-1233 b |     45.1263042 |                          2.6 |              654.5152422357418 |   0.01906920799195055 | 0.00036363469344027075 |   0.2606394934427517
      Kepler-1234 b |    11.94014029 |                         2.81 |               677.769864887868 |   0.03389706127111655 |  0.0011490107628178297 |   0.0949082569546601
      Kepler-1235 b |     4.16055856 |                         0.79 |             1140.2790377181943 |  0.008047368757286824 |  6.476014391575609e-05 |   0.0494154920640259
      Kepler-1236 b |     31.0571618 |                         2.14 |              543.4587335368464 |  0.023925952804159347 |  0.0005724512175868605 |  0.18388305434172833
      Kepler-1237 b |     84.5733226 |                         2.86 |             411.87712917650657 |   0.02913351220992445 |   0.000848761533685817 |  0.36937366492380963
      Kepler-1238 b |     4.14787559 |                         1.93 |             1595.3650710818788 |   0.01195542211033802 |  0.0001429321178363592 | 0.055139900831340564
      Kepler-1239 b |     5.19104016 |                          2.9 |              1548.026424937945 |  0.016934316259387735 |  0.0002867710671729638 |   0.0656366871686699
       Kepler-124 b |       3.410493 |                         0.73 |              973.5741069894779 |  0.010457122772028172 | 0.00010935141666927015 |                0.039
       Kepler-124 c |      13.821375 |                         1.75 |              607.9968349441797 |  0.025068445001437397 |  0.0006284269347900917 |                  0.1
       Kepler-124 d |      30.950851 |                         1.11 |              466.3122857321993 |  0.015900556543768866 |  0.0002528276984015909 |                 0.17
      Kepler-1240 b |      4.8663815 |                         1.15 |             1136.2220748258328 |  0.010982366381582096 | 0.00012061237133930462 |  0.05582308610861391
      Kepler-1241 b |     18.5525701 |                         2.63 |              630.7609917477236 |    0.0301394333045853 |  0.0009083854399215456 |    0.129408717016065
      Kepler-1242 b |    13.62798432 |                         2.26 |              634.7104765878128 |  0.027999226911257953 |  0.0007839567076281115 |  0.10234164041197737
      Kepler-1243 b |     16.8320729 |                         1.75 |              744.0329567468299 |  0.017067877447787167 |  0.0002913124405726818 |  0.12679920442478881
      Kepler-1244 b |     3.70428172 |                         1.35 |             1858.8130964232448 |  0.006992457298221764 |  4.889445906745481e-05 |  0.05315221158773778
      Kepler-1245 b |     4.35409304 |                         1.44 |             1046.3815860258728 |    0.0159057341916177 |  0.0002529923801743963 | 0.049624826621685866
      Kepler-1245 c |     2.93658468 |                         1.44 |             1193.1869107434418 |    0.0159057341916177 |  0.0002529923801743963 |  0.03816473211182863
      Kepler-1246 b |    11.32271513 |                         1.36 |              619.6052715568136 |  0.018070041018013346 |  0.0003265263823926848 |  0.08885374205236188
      Kepler-1247 b |    13.71220213 |                         2.33 |              709.1571991325748 |   0.02605021964191181 |  0.0006786139433918479 |  0.10661999802147488
      Kepler-1248 b |     7.46725407 |                         1.18 |              1155.523406889493 |  0.008940585438056918 |  7.993406797519542e-05 |  0.07967158508644588
      Kepler-1249 b |     24.3347127 |                         2.38 |              810.7798601031657 |   0.01704654260097743 |  0.0002905846146469383 |   0.1741542930586182
       Kepler-125 b |       4.164389 |                         2.37 |              647.9648287419027 |   0.04260371695034201 |  0.0018150766979848595 |                0.041
       Kepler-125 c |       5.774464 |                         0.74 |              580.9761088325955 |  0.013302426389558265 | 0.00017695454784961615 |                0.051
      Kepler-1250 b |     2.60754383 |                         1.92 |              1419.703322495856 |  0.017961577386452637 |  0.0003226182622095267 |  0.03695165192885352
      Kepler-1251 b |     45.0904643 |                         1.84 |              513.6923761510351 |   0.01895383681135967 | 0.00035924792987165286 |   0.2411312306748807
      Kepler-1252 b |     15.0540329 |                         1.67 |              858.6603191896321 |  0.014046214425969221 | 0.00019729613970030586 |  0.12165731978456408
      Kepler-1253 b |     68.8861915 |                         1.33 |              518.5360656740459 |  0.011084810589726499 | 0.00012287302581011274 |    0.325546534495085
      Kepler-1254 b |     9.99113313 |                         1.55 |              720.1249952955659 |   0.01894696947918164 |  0.0003589876524450406 |  0.08356846278632467
      Kepler-1254 c |     3.60084276 |                          1.3 |             1011.9166650986823 |   0.01589100665995879 | 0.00025252409266685467 | 0.042322244101906686
      Kepler-1254 d |     5.72717226 |                         1.31 |              866.8941097395183 |  0.016013245172727706 | 0.00025642402096188717 | 0.057666830225533317
      Kepler-1255 b |     36.2919336 |                         2.32 |              654.6160357393339 |  0.018990626090884817 | 0.00036064387932379516 |   0.2200978020550157
      Kepler-1256 b |     12.4127754 |                         1.49 |              1036.584171593223 |  0.010044230736710378 |  0.0001008865710922775 |  0.11055429024577886
      Kepler-1257 b |     2.66831376 |                         1.52 |                1297.9568924944 |  0.016017460293857668 | 0.00025655903426530696 |   0.0363501730219204
      Kepler-1258 b |     0.98494017 |                         0.86 |             2016.1044592257774 |  0.007964024316762566 |  6.342568331798546e-05 |  0.01930868423459595
      Kepler-1259 b |     0.66308526 |                         1.43 |              1819.097506234068 |  0.017026078564241563 |  0.0002898873512757261 | 0.013814779590573452
       Kepler-126 b |      10.495711 |                         1.52 |              1115.064887231185 |   0.01024646357033542 | 0.00010499001569821089 |                0.099
       Kepler-126 c |      21.869741 |                         1.58 |              871.6863200491475 |  0.010650929237585502 | 0.00011344229362405368 |                0.162
       Kepler-126 d |     100.283134 |                          2.5 |              524.1779290224139 |    0.0168527361354201 | 0.00028401471525009436 |                0.448
      Kepler-1260 b |     19.1187753 |                         1.77 |              790.8475480797341 |  0.015025150527845652 | 0.00022575514838442048 |  0.14267341279005608
      Kepler-1261 b |     48.4308991 |                         2.26 |              429.3641982170598 |  0.026908347940689463 |  0.0007240591888972069 |  0.24338138260215292
      Kepler-1262 b |     8.67900242 |                         1.82 |               959.844947964733 |  0.017026078564241563 |  0.0002898873512757261 |  0.08237447376875491
      Kepler-1263 b |     4.55139967 |                         1.14 |               998.398576174963 |  0.013064241052177659 | 0.00017067439426940402 | 0.050713563294763876
      Kepler-1264 b |     0.96852602 |                         1.18 |              2000.582257582151 |  0.011038886102090684 | 0.00012185700637493087 | 0.019093562864118497
      Kepler-1265 b |     6.49441289 |                         1.35 |              752.2842217002229 |  0.017937173069351484 | 0.00032174217771986814 | 0.060773431959807174
      Kepler-1266 b |      28.474748 |                         2.58 |              515.1650042738027 |   0.03112256871155897 |  0.0009686142832057094 |  0.16940945184817352
      Kepler-1267 b |     13.0313945 |                         3.01 |              955.6270123701911 |  0.022996120214651906 |   0.000528821544926722 |   0.1135431461245748
      Kepler-1268 b |     40.9903986 |                         2.03 |              610.2587473015242 |  0.017074140889052406 |  0.0002915262870992113 |  0.23722353037018246
      Kepler-1269 b |     37.3331536 |                         1.63 |              652.9167574886507 |  0.012994485379130184 | 0.00016885665026842813 |  0.22566371242953542
       Kepler-127 b |      14.435889 |                          1.4 |              971.1907681294896 |  0.009437532235835254 |  8.906701470242957e-05 |                0.125
       Kepler-127 c |      29.393195 |                         2.66 |              767.7937174544134 |  0.017931311248086987 |  0.0003215319230757709 |                  0.2
       Kepler-127 d |      48.630408 |                         2.64 |              648.9041270604218 |  0.017796489359003624 | 0.00031671503350512925 |                 0.28
      Kepler-1270 b |     6.03356196 |                         3.32 |              1686.028226606523 |  0.009005144875579744 |  8.109263423018012e-05 |  0.07042392449662915
      Kepler-1271 b |      3.0255955 |                         1.48 |              1590.922956966308 |  0.011031280420609293 | 0.00012168914771811795 |  0.04264169311061367
      Kepler-1272 b |     51.1309704 |                         2.37 |              569.0215054561812 |  0.019933849215297637 |  0.0003973583445382222 |   0.2748900544013718
      Kepler-1273 b |      28.625653 |                         2.49 |              604.4915418867713 |  0.025085760724829285 |  0.0006292953911433875 |  0.17939648724123514
      Kepler-1274 b |     6.98152703 |                         1.42 |             1543.0122027129341 |  0.005999263414695538 | 3.5991161518904366e-05 |  0.08091406101875225
      Kepler-1275 b |     3.65691115 |                         1.48 |             1587.0037716134248 |  0.009976819792168698 |  9.953693316540907e-05 | 0.049771304643491075
      Kepler-1276 b |     12.5720095 |                         1.19 |              987.2414660044617 |   0.00901635311126079 |  8.129462342694213e-05 |   0.1105365230154916
      Kepler-1277 b |     40.8365012 |                          1.6 |              541.0877639564575 |  0.015944153839423537 | 0.00025421604165520433 |   0.2273400843800315
      Kepler-1278 b |     3.23941344 |                         1.01 |             1497.7084013785739 |   0.00798238563986657 |  6.371848050354802e-05 |  0.04436286934465986
      Kepler-1279 b |     23.4774101 |                         1.75 |              836.6384852186567 |  0.012063011128511228 | 0.00014551623748658573 |  0.17098694895909325
       Kepler-128 b |          15.09 |                         1.43 |             1070.5252111787613 |  0.008142907139419878 |  6.630693668121521e-05 |   0.1229898790839474
       Kepler-128 c |         22.804 |                         1.34 |              932.8739561276874 |   0.00763041648029555 |  5.822325566276593e-05 |   0.1619635309628378
      Kepler-1280 b |     66.5579057 |                         1.87 |              590.2941978238405 |   0.01298784198169709 |  0.0001686840393415334 |  0.34155545780287894
      Kepler-1281 b |     3.11602791 |                         1.64 |             1177.9189481483747 |  0.018114863940453488 |  0.0003281482955811421 |  0.03985734436004204
      Kepler-1282 b |     2.13194651 |                         1.55 |              1410.098539409475 |   0.01596654731391711 | 0.00025493063312755364 |  0.03152931440526603
      Kepler-1283 b |     12.9460978 |                         1.91 |              988.7096717394677 |   0.01400853356331752 | 0.00019623901259459343 |  0.11337386895642415
      Kepler-1284 b |     0.66407381 |                         1.21 |             1852.0470257102018 |  0.014041955738960665 | 0.00019717652097493038 |  0.01405524367008205
      Kepler-1285 b |     14.7967458 |                         0.97 |              950.7594345333451 |  0.006947540471826936 |  4.826831860767325e-05 |  0.12534459343516166
      Kepler-1286 b |    11.25402929 |                         2.15 |              876.0001320485388 |  0.020113224677538108 |  0.0004045418069291279 |  0.09828179417890551
      Kepler-1287 b |    11.47685909 |                         1.54 |              852.4980213289574 |  0.015019732154052706 |  0.0002255923539794847 |  0.09822909874445808
      Kepler-1288 b |     2.76122421 |                         1.12 |             1659.9652999470309 |  0.007959717110533922 |   6.33570964797265e-05 | 0.040931963586104424
      Kepler-1289 b |     7.99019627 |                         1.52 |             1116.0355282363864 |  0.011910419192868523 | 0.00014185808534985088 |  0.08074275715506615
       Kepler-129 b |       15.79186 |                         2.37 |              984.4539076259462 |  0.013248716856508799 | 0.00017552849834394038 |                0.131
       Kepler-129 c |       82.20017 |                         2.55 |               568.374728572619 |  0.014254948516496807 | 0.00020320355720797453 |                0.393
      Kepler-1290 b |     4.69500134 |                         1.42 |             1133.2476779937444 |  0.013998281300956254 |  0.0001959518793807015 |  0.05394270625867319
      Kepler-1291 b |     8.63043276 |                         1.66 |              807.0949146520745 |  0.019023368549662207 |  0.0003618885509762772 |  0.07769311357196063
      Kepler-1292 b |     3.27646405 |                         1.82 |             1254.1440291995252 |   0.01794145913221154 | 0.00032189595579281685 |  0.04244037264819163
      Kepler-1293 b |     5.57654784 |                         0.97 |             1335.1286916311262 |  0.006947540471826936 |  4.826831860767325e-05 |  0.06503373135352129
      Kepler-1294 b |    115.6862258 |                         3.19 |             403.09994772924756 |   0.03015006616490992 |  0.0009090264897484459 |   0.4630919326324915
      Kepler-1295 b |     3.81371974 |                         1.55 |             1157.8065902659202 |   0.01596654731391711 | 0.00025493063312755364 | 0.046461815331771586
      Kepler-1296 b |      8.3839865 |                         0.91 |              847.8496485638815 |  0.010051540357202852 | 0.00010103346355247763 |  0.07710357465070232
      Kepler-1297 b |     1.68189002 |                         0.97 |             1680.6825491307034 |  0.008982678589836847 |  8.068851464831329e-05 | 0.027585308332683457
      Kepler-1298 b |     7.12811928 |                         1.31 |             1509.2072050511474 |   0.00600496693977289 |  3.605962794776539e-05 |   0.0820427775779316
      Kepler-1299 b |     19.9400874 |                         2.98 |              687.1874954899555 |  0.030022316048189265 |  0.0009013394608973627 |  0.14097054268054818
       Kepler-130 b |       8.457458 |                         1.02 |             1073.0788569474596 |  0.008275439138780448 |  6.848289293965928e-05 |                0.079
       Kepler-130 c |       27.50868 |                          2.9 |              714.8833503689611 |  0.023528209316140487 |    0.00055357663362412 |                0.178
       Kepler-130 d |      87.517905 |                         1.64 |             491.21826690654274 |  0.013305608027058758 | 0.00017703920496973046 |                0.377
      Kepler-1300 b |     22.2419092 |                         1.37 |              963.4535706486802 |  0.007016763791623404 |  4.923497410743725e-05 |   0.1684918871218804
      Kepler-1301 b |     9.08237046 |                          1.4 |              792.5725470442661 |  0.015845733136711043 |  0.0002510872586398624 |  0.08069999333043772
      Kepler-1302 b |     8.83922659 |                         1.43 |              810.5593876173754 |  0.015987903042031713 |  0.0002556130436814069 |  0.07956279729559255
      Kepler-1303 b |     7.56127224 |                         1.42 |             1011.8092851423252 |  0.013018401609889318 |  0.0001694787804763688 |  0.07564346654783041
      Kepler-1304 b |     16.1288853 |                         2.29 |              663.4484466784982 |  0.025919092059334493 |  0.0006717993331802564 |  0.11834327752284003
      Kepler-1305 b |     13.5630972 |                         1.88 |              811.4675995444927 |   0.01795378156293421 |  0.0003223382724095564 |  0.11017867439392898
      Kepler-1306 b |    16.29595382 |                         1.91 |              769.4520292582558 |   0.01805223397334732 |  0.0003258831514284752 |   0.1249480830143627
      Kepler-1307 b |    18.01621096 |                         2.47 |              796.2421887518459 |  0.020967300454112298 | 0.00043962768833301775 |  0.13713405227871708
      Kepler-1308 b |     2.10433812 |                         0.52 |               647.940021412885 |  0.014021476464669521 |  0.0001966018022492813 | 0.022648220180350415
      Kepler-1309 b |     28.8432647 |                         2.37 |              540.7250550244805 |   0.02715986955584303 |  0.0007376585142904092 |   0.1743560283448893
       Kepler-131 b |         16.092 |                         2.41 |              785.1364709985678 |   0.02145107881842832 | 0.00046014878247442414 |  0.12556669261421496
       Kepler-131 c |        25.5169 |                         0.84 |              673.2957229707182 |  0.007476724567418999 |  5.590141025704681e-05 |   0.1707469862879783
      Kepler-1310 b |     0.67933627 |                         1.44 |              2073.418654358157 |  0.015001999294366691 |  0.0002250599828281787 |  0.01465563749936318
      Kepler-1311 b |     11.1726994 |                         1.24 |              1040.149974663941 |   0.00812012977679213 |  6.593650759194622e-05 |  0.09941140792613508
      Kepler-1311 c |     2.53573424 |                         1.22 |             1705.2213280327635 |   0.00798915994168258 |  6.382667657378561e-05 |  0.03698849307594143
      Kepler-1312 b |     5.44832529 |                          2.1 |             1076.3493219652503 |  0.020926701914243392 | 0.00043792685300759804 |  0.06039321267573902
      Kepler-1313 b |     3.83309118 |                         1.76 |             1122.7852862969376 |    0.0189829219829372 |  0.0003603513270102804 |  0.04661901479506598
      Kepler-1314 b |     5.42474928 |                         5.11 |              687.1428317097156 |   0.07940323731980714 |   0.006304874096865614 | 0.050960996623799576
      Kepler-1315 b |     0.84338011 |                         1.38 |                1594.0413277399 |  0.016868914762110103 | 0.00028456028525133617 |  0.01621735215541507
      Kepler-1316 b |     87.9732136 |                         3.54 |              479.4670203888154 |  0.028977076017988043 |  0.0008396709345522578 |    0.392204404284475
      Kepler-1317 b |     0.56887443 |                         1.56 |             1961.9839900592817 |  0.018103678473370778 |  0.0003277431742671885 |  0.01262713106785083
      Kepler-1318 b |     213.257663 |                         3.11 |             233.89919933747345 |    0.0407316187190702 |  0.0016590647634757102 |   0.6289919672514617
      Kepler-1319 b |     2.88676265 |                         1.34 |              716.1687021405999 |  0.022749945431992286 |  0.0005175600171586266 |  0.03270426873438638
       Kepler-132 b |       6.178196 |                         1.21 |                1214.8012873646 |  0.009400970367609259 |  8.837824385266736e-05 |                0.067
       Kepler-132 c |       6.414914 |                         1.28 |              1205.835841679954 |  0.009944828157470952 |  9.889960708162709e-05 |                0.068
       Kepler-132 d |      18.010199 |                         1.55 |              852.6547006496836 |  0.012042565346937482 |  0.0001450233801352595 |                0.136
       Kepler-132 e |    110.2869374 |                         1.18 |             466.40288064675707 |  0.009167888457668534 |  8.405017877225194e-05 |   0.4545303020074171
      Kepler-1320 b |     0.86838653 |                          1.7 |             1553.8386591599892 |  0.021061365375725012 |  0.0004435811114897884 | 0.016536354090976268
      Kepler-1321 b |    11.12830484 |                         4.92 |              509.9292395896705 |   0.08510568153156449 |   0.007242977028952077 |  0.07943617268170709
      Kepler-1321 c |     2.22649109 |                          2.4 |               871.858353092613 |   0.04151496660076317 |  0.0017234924518624813 | 0.027173543568215705
      Kepler-1322 b |     0.96286738 |                         1.61 |             1818.4886422659413 |   0.01696586254809924 | 0.00028784049200099646 |  0.01842437938511591
      Kepler-1323 b |     0.92990668 |                         1.52 |              2507.560602680868 |  0.009953707468325839 |  9.907629236500559e-05 |  0.01970249818328762
